event_id,source_id,page_reference,quote
19535,9946366,https://www.wikidata.org/wiki/Q135284254,
19536,9946793,https://www.wikidata.org/wiki/Q135319143,
19537,9952998,https://www.wikidata.org/wiki/Q135397399,
19538,9953250,https://www.wikidata.org/wiki/Q135409851,
19539,9953358,https://www.wikidata.org/wiki/Q135412124,
19540,9953440,https://www.wikidata.org/wiki/Q135416386,
19546,9959362,https://www.wikidata.org/wiki/Q135903029,
19547,9959657,https://www.wikidata.org/wiki/Q135910484,
19548,9960226,https://www.wikidata.org/wiki/Q135938510,
19549,9961924,https://www.wikidata.org/wiki/Q136029877,
19550,9962031,https://www.wikidata.org/wiki/Q136032039,
19551,9963082,https://www.wikidata.org/wiki/Q136129477,
19553,9965895,https://www.wikidata.org/wiki/Q136323136,
19554,9966135,https://www.wikidata.org/wiki/Q136332984,
19555,9966844,https://www.wikidata.org/wiki/Q136351768,
19556,9966987,https://www.wikidata.org/wiki/Q136357628,
19557,9968568,https://www.wikidata.org/wiki/Q136400072,
19558,9968974,https://www.wikidata.org/wiki/Q136414539,
19559,9971179,https://www.wikidata.org/wiki/Q136513316,
19560,9971399,https://www.wikidata.org/wiki/Q136528783,
19561,9978014,https://www.wikidata.org/wiki/Q136654079,
19562,9978811,https://www.wikidata.org/wiki/Q136679122,
19563,9979427,https://www.wikidata.org/wiki/Q136697482,
19810,10049722,https://www.wikidata.org/wiki/Q646532,
19564,9979971,https://www.wikidata.org/wiki/Q136720012,
19565,9979973,https://www.wikidata.org/wiki/Q136720046,
19566,9980058,https://www.wikidata.org/wiki/Q136722868,
19567,9980940,https://www.wikidata.org/wiki/Q136771923,
19568,9981271,https://www.wikidata.org/wiki/Q136798235,
19569,9981872,https://www.wikidata.org/wiki/Q136821028,
19570,9984272,https://www.wikidata.org/wiki/Q136945830,
19572,10001583,https://www.wikidata.org/wiki/Q137170837,
19573,10001816,https://www.wikidata.org/wiki/Q137187308,
19574,10002559,https://www.wikidata.org/wiki/Q137271009,
19575,10002751,https://www.wikidata.org/wiki/Q137293267,
19576,10009338,https://www.wikidata.org/wiki/Q137399972,
19577,10011037,https://www.wikidata.org/wiki/Q137462146,
19578,10011038,https://www.wikidata.org/wiki/Q137462147,
19579,10011039,https://www.wikidata.org/wiki/Q137462151,
19616,10030192,https://www.wikidata.org/wiki/Q153712,
19587,10021990,https://www.wikidata.org/wiki/Q137972719,
19589,10022600,https://www.wikidata.org/wiki/Q8676,
19590,10022864,https://www.wikidata.org/wiki/Q17594,
19591,10023047,https://www.wikidata.org/wiki/Q25857,
19593,10023148,https://www.wikidata.org/wiki/Q29269,
19594,10023165,https://www.wikidata.org/wiki/Q29802,
19596,10023241,https://www.wikidata.org/wiki/Q33143,
19597,10023670,https://www.wikidata.org/wiki/Q49100,
19598,10023726,https://www.wikidata.org/wiki/Q51650,
19599,10023981,https://www.wikidata.org/wiki/Q58729,
19600,10024390,https://www.wikidata.org/wiki/Q64879,
19602,10025226,https://www.wikidata.org/wiki/Q75665,
19604,10025651,https://www.wikidata.org/wiki/Q83085,
19606,10026835,https://www.wikidata.org/wiki/Q94916,
19607,10028533,https://www.wikidata.org/wiki/Q111648,
19608,10028664,https://www.wikidata.org/wiki/Q113621,
19610,10029619,https://www.wikidata.org/wiki/Q126306,
19612,10029699,https://www.wikidata.org/wiki/Q128293,
19613,10029836,https://www.wikidata.org/wiki/Q132568,
19614,10029858,https://www.wikidata.org/wiki/Q134114,
19615,10029920,https://www.wikidata.org/wiki/Q138025,
19626,10031006,https://www.wikidata.org/wiki/Q178810,
19627,10031023,https://www.wikidata.org/wiki/Q179275,
19628,10031153,https://www.wikidata.org/wiki/Q182814,
19629,10031154,https://www.wikidata.org/wiki/Q182865,
19631,10031193,https://www.wikidata.org/wiki/Q184320,
19632,10031206,https://www.wikidata.org/wiki/Q184637,
19633,10031244,https://www.wikidata.org/wiki/Q186284,
19634,10031312,https://www.wikidata.org/wiki/Q188532,
19635,10031347,https://www.wikidata.org/wiki/Q190029,
19636,10031359,https://www.wikidata.org/wiki/Q190712,
19639,10031446,https://www.wikidata.org/wiki/Q194284,
19640,10031503,https://www.wikidata.org/wiki/Q196409,
19641,10031506,https://www.wikidata.org/wiki/Q196742,
19644,10031697,https://www.wikidata.org/wiki/Q203233,
19645,10031748,https://www.wikidata.org/wiki/Q205073,
19646,10031815,https://www.wikidata.org/wiki/Q207603,
19647,10031836,https://www.wikidata.org/wiki/Q208484,
19648,10031871,https://www.wikidata.org/wiki/Q210005,
19664,10033444,https://www.wikidata.org/wiki/Q252649,
19665,10033484,https://www.wikidata.org/wiki/Q254106,
19666,10033637,https://www.wikidata.org/wiki/Q258679,
19668,10033769,https://www.wikidata.org/wiki/Q261345,
19670,10033936,https://www.wikidata.org/wiki/Q264737,
19671,10034153,https://www.wikidata.org/wiki/Q269479,
19672,10034637,https://www.wikidata.org/wiki/Q277204,
19673,10034879,https://www.wikidata.org/wiki/Q284553,
19675,10035411,https://www.wikidata.org/wiki/Q300709,
19676,10035543,https://www.wikidata.org/wiki/Q305133,
19677,10036069,https://www.wikidata.org/wiki/Q316139,
19678,10036133,https://www.wikidata.org/wiki/Q316877,
19679,10036411,https://www.wikidata.org/wiki/Q321945,
19680,10036488,https://www.wikidata.org/wiki/Q323372,
19681,10036652,https://www.wikidata.org/wiki/Q326115,
19682,10036714,https://www.wikidata.org/wiki/Q326989,
19694,10039018,https://www.wikidata.org/wiki/Q375717,
19695,10039079,https://www.wikidata.org/wiki/Q376727,
19696,10039472,https://www.wikidata.org/wiki/Q386051,
19698,10039575,https://www.wikidata.org/wiki/Q389349,
19699,10039594,https://www.wikidata.org/wiki/Q389932,
19700,10039743,https://www.wikidata.org/wiki/Q396501,
19701,10039808,https://www.wikidata.org/wiki/Q402237,
19702,10039810,https://www.wikidata.org/wiki/Q402312,
19703,10039959,https://www.wikidata.org/wiki/Q425773,
19704,10039964,https://www.wikidata.org/wiki/Q426099,
19705,10039996,https://www.wikidata.org/wiki/Q427853,
19706,10040995,https://www.wikidata.org/wiki/Q444823,
19707,10041251,https://www.wikidata.org/wiki/Q449076,
19708,10042166,https://www.wikidata.org/wiki/Q462099,
19709,10042393,https://www.wikidata.org/wiki/Q465365,
19710,10042711,https://www.wikidata.org/wiki/Q470596,
19711,10042880,https://www.wikidata.org/wiki/Q473670,
19713,10042966,https://www.wikidata.org/wiki/Q477778,
19714,10042985,https://www.wikidata.org/wiki/Q478315,
19715,10043041,https://www.wikidata.org/wiki/Q481518,
19717,10043289,https://www.wikidata.org/wiki/Q487431,
19733,10044503,https://www.wikidata.org/wiki/Q514137,
19734,10044512,https://www.wikidata.org/wiki/Q514382,
19735,10044621,https://www.wikidata.org/wiki/Q516507,
19736,10044929,https://www.wikidata.org/wiki/Q521868,
19737,10045096,https://www.wikidata.org/wiki/Q525097,
19738,10045452,https://www.wikidata.org/wiki/Q531702,
19739,10045527,https://www.wikidata.org/wiki/Q533034,
19740,10045548,https://www.wikidata.org/wiki/Q533459,
19741,10045627,https://www.wikidata.org/wiki/Q534990,
19742,10045784,https://www.wikidata.org/wiki/Q537923,
19744,10045926,https://www.wikidata.org/wiki/Q541081,
19746,10046046,https://www.wikidata.org/wiki/Q543166,
19748,10046370,https://www.wikidata.org/wiki/Q550172,
19749,10046408,https://www.wikidata.org/wiki/Q550982,
19750,10046439,https://www.wikidata.org/wiki/Q551489,
19753,10046792,https://www.wikidata.org/wiki/Q558423,
19754,10047159,https://www.wikidata.org/wiki/Q567571,
19770,10048281,https://www.wikidata.org/wiki/Q598774,
19771,10048353,https://www.wikidata.org/wiki/Q600609,
19772,10048386,https://www.wikidata.org/wiki/Q601317,
19773,10048418,https://www.wikidata.org/wiki/Q601875,
19811,10049742,https://www.wikidata.org/wiki/Q647239,
19774,10048464,https://www.wikidata.org/wiki/Q602744,
19775,10048466,https://www.wikidata.org/wiki/Q602786,
19777,10048518,https://www.wikidata.org/wiki/Q604204,
19779,10048611,https://www.wikidata.org/wiki/Q606621,
19780,10048658,https://www.wikidata.org/wiki/Q608163,
19781,10048685,https://www.wikidata.org/wiki/Q609030,
19783,10048727,https://www.wikidata.org/wiki/Q610328,
19784,10048848,https://www.wikidata.org/wiki/Q613183,
19785,10048858,https://www.wikidata.org/wiki/Q613572,
19787,10048971,https://www.wikidata.org/wiki/Q617263,
19803,10049396,https://www.wikidata.org/wiki/Q633791,
19804,10049423,https://www.wikidata.org/wiki/Q635150,
19806,10049502,https://www.wikidata.org/wiki/Q638587,
19807,10049517,https://www.wikidata.org/wiki/Q639285,
19809,10049634,https://www.wikidata.org/wiki/Q643925,
19814,10049869,https://www.wikidata.org/wiki/Q652320,
19816,10049891,https://www.wikidata.org/wiki/Q653482,
19818,10050046,https://www.wikidata.org/wiki/Q658197,
19820,10050119,https://www.wikidata.org/wiki/Q660004,
19821,10050150,https://www.wikidata.org/wiki/Q661409,
19822,10050154,https://www.wikidata.org/wiki/Q661759,
19824,10050198,https://www.wikidata.org/wiki/Q663435,
19825,10050277,https://www.wikidata.org/wiki/Q666674,
19831,10050648,https://www.wikidata.org/wiki/Q677695,
19832,10050718,https://www.wikidata.org/wiki/Q679843,
19834,10050829,https://www.wikidata.org/wiki/Q683377,
19835,10050857,https://www.wikidata.org/wiki/Q684113,
19836,10050868,https://www.wikidata.org/wiki/Q684479,
19837,10050913,https://www.wikidata.org/wiki/Q685798,
19838,10050916,https://www.wikidata.org/wiki/Q685933,
19839,10050992,https://www.wikidata.org/wiki/Q688297,
19840,10051045,https://www.wikidata.org/wiki/Q689972,
19841,10051061,https://www.wikidata.org/wiki/Q690470,
19843,10051063,https://www.wikidata.org/wiki/Q690489,
19844,10051121,https://www.wikidata.org/wiki/Q692137,
19845,10051167,https://www.wikidata.org/wiki/Q694054,
19846,10051204,https://www.wikidata.org/wiki/Q695107,
19847,10051251,https://www.wikidata.org/wiki/Q695943,
19848,10051261,https://www.wikidata.org/wiki/Q696111,
19849,10051264,https://www.wikidata.org/wiki/Q696389,
19850,10051288,https://www.wikidata.org/wiki/Q696829,
19852,10051293,https://www.wikidata.org/wiki/Q697034,
19853,10051311,https://www.wikidata.org/wiki/Q697697,
19854,10051318,https://www.wikidata.org/wiki/Q697913,
19855,10051329,https://www.wikidata.org/wiki/Q698138,
19856,10051332,https://www.wikidata.org/wiki/Q698176,
19857,10051372,https://www.wikidata.org/wiki/Q699312,
19858,10051388,https://www.wikidata.org/wiki/Q699669,
19859,10051432,https://www.wikidata.org/wiki/Q700960,
19862,10051533,https://www.wikidata.org/wiki/Q703523,
19885,10054059,https://www.wikidata.org/wiki/Q752253,
19886,10054284,https://www.wikidata.org/wiki/Q760002,
19888,10054299,https://www.wikidata.org/wiki/Q760629,
19889,10054436,https://www.wikidata.org/wiki/Q763004,
19891,10054715,https://www.wikidata.org/wiki/Q769294,
19892,10054789,https://www.wikidata.org/wiki/Q771423,
19894,10054932,https://www.wikidata.org/wiki/Q775685,
19896,10055115,https://www.wikidata.org/wiki/Q782474,
19897,10055117,https://www.wikidata.org/wiki/Q782539,
19902,10055945,https://www.wikidata.org/wiki/Q815107,
19904,10055947,https://www.wikidata.org/wiki/Q815133,
19905,10055948,https://www.wikidata.org/wiki/Q815153,
19906,10055949,https://www.wikidata.org/wiki/Q815165,
19907,10055950,https://www.wikidata.org/wiki/Q815177,
19908,10055951,https://www.wikidata.org/wiki/Q815179,
19909,10055952,https://www.wikidata.org/wiki/Q815202,
19912,10055955,https://www.wikidata.org/wiki/Q815227,
19914,10056024,https://www.wikidata.org/wiki/Q817206,
19915,10056649,https://www.wikidata.org/wiki/Q830792,
19916,10056689,https://www.wikidata.org/wiki/Q832273,
19917,10056732,https://www.wikidata.org/wiki/Q833210,
19918,10056828,https://www.wikidata.org/wiki/Q835881,
19919,10056872,https://www.wikidata.org/wiki/Q838373,
19920,10056880,https://www.wikidata.org/wiki/Q838695,
19921,10056891,https://www.wikidata.org/wiki/Q840254,
19922,10057015,https://www.wikidata.org/wiki/Q847188,
19924,10057117,https://www.wikidata.org/wiki/Q850775,
19925,10057124,https://www.wikidata.org/wiki/Q851504,
19926,10057149,https://www.wikidata.org/wiki/Q852527,
19927,10057225,https://www.wikidata.org/wiki/Q855099,
19928,10057244,https://www.wikidata.org/wiki/Q855913,
19929,10057274,https://www.wikidata.org/wiki/Q857982,
19930,10057310,https://www.wikidata.org/wiki/Q859401,
19931,10057317,https://www.wikidata.org/wiki/Q859988,
19932,10057331,https://www.wikidata.org/wiki/Q860423,
19933,10057335,https://www.wikidata.org/wiki/Q860502,
19934,10057342,https://www.wikidata.org/wiki/Q860789,
19935,10057347,https://www.wikidata.org/wiki/Q860981,
20009,10066129,https://www.wikidata.org/wiki/Q1098103,
19950,10058559,https://www.wikidata.org/wiki/Q896505,
19951,10058899,https://www.wikidata.org/wiki/Q909414,
19954,10059133,https://www.wikidata.org/wiki/Q918147,
19955,10059218,https://www.wikidata.org/wiki/Q920169,
19956,10059448,https://www.wikidata.org/wiki/Q925917,
19957,10059471,https://www.wikidata.org/wiki/Q926615,
19958,10059561,https://www.wikidata.org/wiki/Q928799,
19960,10059637,https://www.wikidata.org/wiki/Q930521,
19962,10059825,https://www.wikidata.org/wiki/Q935088,
19963,10059907,https://www.wikidata.org/wiki/Q937255,
19964,10059908,https://www.wikidata.org/wiki/Q937265,
19965,10059910,https://www.wikidata.org/wiki/Q937332,
19968,10060191,https://www.wikidata.org/wiki/Q943598,
19970,10060266,https://www.wikidata.org/wiki/Q945396,
19971,10060287,https://www.wikidata.org/wiki/Q945700,
19972,10060305,https://www.wikidata.org/wiki/Q946056,
19987,10061796,https://www.wikidata.org/wiki/Q980853,
19988,10062071,https://www.wikidata.org/wiki/Q985668,
19989,10062230,https://www.wikidata.org/wiki/Q990370,
19990,10062416,https://www.wikidata.org/wiki/Q994665,
19991,10062576,https://www.wikidata.org/wiki/Q999235,
19992,10062682,https://www.wikidata.org/wiki/Q1002389,
19993,10063768,https://www.wikidata.org/wiki/Q1032382,
19995,10063971,https://www.wikidata.org/wiki/Q1037740,
19996,10064318,https://www.wikidata.org/wiki/Q1046407,
19997,10064392,https://www.wikidata.org/wiki/Q1048750,
19998,10064459,https://www.wikidata.org/wiki/Q1051748,
19999,10064650,https://www.wikidata.org/wiki/Q1057910,
20000,10064722,https://www.wikidata.org/wiki/Q1059938,
20001,10064759,https://www.wikidata.org/wiki/Q1061090,
20002,10064763,https://www.wikidata.org/wiki/Q1061267,
20005,10065146,https://www.wikidata.org/wiki/Q1072042,
20345,10121421,https://www.wikidata.org/wiki/Q2887923,
20008,10066011,https://www.wikidata.org/wiki/Q1095345,
20016,10067272,https://www.wikidata.org/wiki/Q1133574,
20017,10067333,https://www.wikidata.org/wiki/Q1136002,
20018,10067348,https://www.wikidata.org/wiki/Q1136575,
20019,10067361,https://www.wikidata.org/wiki/Q1137764,
20020,10067365,https://www.wikidata.org/wiki/Q1137957,
20021,10067397,https://www.wikidata.org/wiki/Q1139484,
20022,10067496,https://www.wikidata.org/wiki/Q1144824,
20023,10067530,https://www.wikidata.org/wiki/Q1145682,
20025,10067721,https://www.wikidata.org/wiki/Q1153610,
20026,10067774,https://www.wikidata.org/wiki/Q1156738,
20028,10068056,https://www.wikidata.org/wiki/Q1163209,
20029,10068106,https://www.wikidata.org/wiki/Q1164169,
20030,10068670,https://www.wikidata.org/wiki/Q1185335,
20031,10068809,https://www.wikidata.org/wiki/Q1190696,
20032,10068889,https://www.wikidata.org/wiki/Q1196236,
20033,10068924,https://www.wikidata.org/wiki/Q1200808,
20035,10069165,https://www.wikidata.org/wiki/Q1218354,
20036,10069541,https://www.wikidata.org/wiki/Q1228582,
20039,10070108,https://www.wikidata.org/wiki/Q1240870,
20040,10070369,https://www.wikidata.org/wiki/Q1247317,
20041,10070443,https://www.wikidata.org/wiki/Q1249250,
20042,10070878,https://www.wikidata.org/wiki/Q1262084,
20043,10071767,https://www.wikidata.org/wiki/Q1285222,
20054,10074330,https://www.wikidata.org/wiki/Q1346549,
20056,10075090,https://www.wikidata.org/wiki/Q1359641,
20058,10075245,https://www.wikidata.org/wiki/Q1362016,
20059,10075247,https://www.wikidata.org/wiki/Q1362021,
20060,10075248,https://www.wikidata.org/wiki/Q1362023,
20062,10075488,https://www.wikidata.org/wiki/Q1367747,
20098,10081690,https://www.wikidata.org/wiki/Q1518266,
20063,10075555,https://www.wikidata.org/wiki/Q1369423,
20064,10075802,https://www.wikidata.org/wiki/Q1373706,
20066,10076215,https://www.wikidata.org/wiki/Q1382989,
20069,10077116,https://www.wikidata.org/wiki/Q1404199,
20070,10077259,https://www.wikidata.org/wiki/Q1406921,
20071,10077450,https://www.wikidata.org/wiki/Q1413732,
20072,10077459,https://www.wikidata.org/wiki/Q1414195,
20073,10077525,https://www.wikidata.org/wiki/Q1417059,
20074,10077813,https://www.wikidata.org/wiki/Q1425892,
20075,10077828,https://www.wikidata.org/wiki/Q1426479,
20077,10078129,https://www.wikidata.org/wiki/Q1436705,
20090,10080699,https://www.wikidata.org/wiki/Q1497883,
20091,10080700,https://www.wikidata.org/wiki/Q1497914,
20092,10080702,https://www.wikidata.org/wiki/Q1497918,
20093,10080703,https://www.wikidata.org/wiki/Q1497922,
20094,10080759,https://www.wikidata.org/wiki/Q1500211,
20096,10080822,https://www.wikidata.org/wiki/Q1502715,
20097,10081106,https://www.wikidata.org/wiki/Q1506788,
20099,10081712,https://www.wikidata.org/wiki/Q1519185,
20100,10082535,https://www.wikidata.org/wiki/Q1540751,
20102,10083678,https://www.wikidata.org/wiki/Q1568374,
20104,10083856,https://www.wikidata.org/wiki/Q1574076,
20105,10083899,https://www.wikidata.org/wiki/Q1575537,
20106,10084382,https://www.wikidata.org/wiki/Q1581815,
20108,10084546,https://www.wikidata.org/wiki/Q1584037,
20109,10085593,https://www.wikidata.org/wiki/Q1605229,
20112,10086581,https://www.wikidata.org/wiki/Q1625317,
20114,10086693,https://www.wikidata.org/wiki/Q1629355,
20116,10086931,https://www.wikidata.org/wiki/Q1634968,
20129,10092694,https://www.wikidata.org/wiki/Q1756737,
20130,10092718,https://www.wikidata.org/wiki/Q1758028,
20131,10092741,https://www.wikidata.org/wiki/Q1758978,
20133,10092831,https://www.wikidata.org/wiki/Q1765847,
20134,10093020,https://www.wikidata.org/wiki/Q1772061,
20137,10093298,https://www.wikidata.org/wiki/Q1781457,
20138,10093442,https://www.wikidata.org/wiki/Q1787448,
20139,10094022,https://www.wikidata.org/wiki/Q1806552,
20140,10094491,https://www.wikidata.org/wiki/Q1822896,
20141,10094831,https://www.wikidata.org/wiki/Q1851266,
20142,10094921,https://www.wikidata.org/wiki/Q1859259,
20143,10094963,https://www.wikidata.org/wiki/Q1862056,
20144,10094970,https://www.wikidata.org/wiki/Q1862538,
20145,10095171,https://www.wikidata.org/wiki/Q1871186,
20146,10095600,https://www.wikidata.org/wiki/Q1883475,
20148,10095662,https://www.wikidata.org/wiki/Q1887009,
20149,10095752,https://www.wikidata.org/wiki/Q1889668,
20150,10095918,https://www.wikidata.org/wiki/Q1894305,
21518,10414450,https://www.wikidata.org/wiki/Q17321175,
20161,10098464,https://www.wikidata.org/wiki/Q1985363,
20162,10098967,https://www.wikidata.org/wiki/Q2002064,
20163,10098974,https://www.wikidata.org/wiki/Q2002331,
20164,10098977,https://www.wikidata.org/wiki/Q2002416,
20165,10099278,https://www.wikidata.org/wiki/Q2017254,
20166,10099482,https://www.wikidata.org/wiki/Q2026028,
20167,10099484,https://www.wikidata.org/wiki/Q2026043,
20168,10099489,https://www.wikidata.org/wiki/Q2026094,
20169,10099492,https://www.wikidata.org/wiki/Q2026272,
20170,10099536,https://www.wikidata.org/wiki/Q2028290,
20207,10105043,https://www.wikidata.org/wiki/Q2226033,
20172,10099787,https://www.wikidata.org/wiki/Q2036383,
20175,10100001,https://www.wikidata.org/wiki/Q2040276,
20176,10100333,https://www.wikidata.org/wiki/Q2052376,
20177,10100335,https://www.wikidata.org/wiki/Q2052417,
20181,10101032,https://www.wikidata.org/wiki/Q2071183,
20182,10101091,https://www.wikidata.org/wiki/Q2073130,
20183,10101289,https://www.wikidata.org/wiki/Q2076671,
20184,10101473,https://www.wikidata.org/wiki/Q2080325,
20185,10101492,https://www.wikidata.org/wiki/Q2080965,
20186,10101749,https://www.wikidata.org/wiki/Q2088781,
20193,10102526,https://www.wikidata.org/wiki/Q2128905,
20194,10102845,https://www.wikidata.org/wiki/Q2140994,
20195,10102857,https://www.wikidata.org/wiki/Q2141140,
20196,10102997,https://www.wikidata.org/wiki/Q2147181,
20197,10103260,https://www.wikidata.org/wiki/Q2154977,
20198,10103482,https://www.wikidata.org/wiki/Q2160111,
20199,10103544,https://www.wikidata.org/wiki/Q2162088,
20200,10103674,https://www.wikidata.org/wiki/Q2164950,
20201,10103758,https://www.wikidata.org/wiki/Q2167774,
20202,10104213,https://www.wikidata.org/wiki/Q2183915,
20203,10104321,https://www.wikidata.org/wiki/Q2190013,
20204,10104483,https://www.wikidata.org/wiki/Q2198831,
20205,10104601,https://www.wikidata.org/wiki/Q2204399,
20209,10105228,https://www.wikidata.org/wiki/Q2236985,
20210,10105233,https://www.wikidata.org/wiki/Q2237142,
20212,10105238,https://www.wikidata.org/wiki/Q2237301,
20213,10105239,https://www.wikidata.org/wiki/Q2237311,
20214,10105240,https://www.wikidata.org/wiki/Q2237350,
20215,10105241,https://www.wikidata.org/wiki/Q2237365,
20216,10105245,https://www.wikidata.org/wiki/Q2237537,
20217,10105246,https://www.wikidata.org/wiki/Q2237578,
20218,10105247,https://www.wikidata.org/wiki/Q2237589,
20220,10105249,https://www.wikidata.org/wiki/Q2237651,
20221,10105408,https://www.wikidata.org/wiki/Q2248041,
20223,10105757,https://www.wikidata.org/wiki/Q2265592,
20224,10105857,https://www.wikidata.org/wiki/Q2270810,
20239,10107392,https://www.wikidata.org/wiki/Q2340483,
20240,10107752,https://www.wikidata.org/wiki/Q2353599,
20242,10108039,https://www.wikidata.org/wiki/Q2366517,
20245,10108278,https://www.wikidata.org/wiki/Q2373632,
20246,10108297,https://www.wikidata.org/wiki/Q2374499,
20247,10108385,https://www.wikidata.org/wiki/Q2378252,
20248,10108403,https://www.wikidata.org/wiki/Q2379101,
20249,10108540,https://www.wikidata.org/wiki/Q2384888,
20250,10108581,https://www.wikidata.org/wiki/Q2387020,
20251,10108651,https://www.wikidata.org/wiki/Q2389457,
20253,10109024,https://www.wikidata.org/wiki/Q2403418,
20254,10109050,https://www.wikidata.org/wiki/Q2404547,
20255,10109052,https://www.wikidata.org/wiki/Q2404660,
20256,10109119,https://www.wikidata.org/wiki/Q2406754,
20267,10110392,https://www.wikidata.org/wiki/Q2449358,
20268,10110429,https://www.wikidata.org/wiki/Q2450777,
20269,10110450,https://www.wikidata.org/wiki/Q2451867,
20270,10110524,https://www.wikidata.org/wiki/Q2455332,
20273,10110736,https://www.wikidata.org/wiki/Q2467168,
20274,10110886,https://www.wikidata.org/wiki/Q2473814,
20276,10111063,https://www.wikidata.org/wiki/Q2478583,
20278,10111130,https://www.wikidata.org/wiki/Q2481963,
20279,10111213,https://www.wikidata.org/wiki/Q2485365,
20280,10111341,https://www.wikidata.org/wiki/Q2494496,
20281,10111470,https://www.wikidata.org/wiki/Q2500644,
20282,10111640,https://www.wikidata.org/wiki/Q2507413,
20283,10111877,https://www.wikidata.org/wiki/Q2518817,
20284,10111936,https://www.wikidata.org/wiki/Q2522057,
20285,10112772,https://www.wikidata.org/wiki/Q2549357,
20286,10112965,https://www.wikidata.org/wiki/Q2558843,
20287,10113169,https://www.wikidata.org/wiki/Q2564494,
20288,10113616,https://www.wikidata.org/wiki/Q2577096,
20289,10113672,https://www.wikidata.org/wiki/Q2578094,
20290,10113896,https://www.wikidata.org/wiki/Q2583233,
20291,10113918,https://www.wikidata.org/wiki/Q2584439,
20292,10113923,https://www.wikidata.org/wiki/Q2584677,
20293,10113992,https://www.wikidata.org/wiki/Q2587905,
20295,10114364,https://www.wikidata.org/wiki/Q2599728,
20309,10116110,https://www.wikidata.org/wiki/Q2663083,
20310,10116226,https://www.wikidata.org/wiki/Q2667511,
20311,10116779,https://www.wikidata.org/wiki/Q2701022,
20312,10116780,https://www.wikidata.org/wiki/Q2701128,
20315,10116819,https://www.wikidata.org/wiki/Q2703934,
20318,10117040,https://www.wikidata.org/wiki/Q2718136,
20319,10117184,https://www.wikidata.org/wiki/Q2724181,
20320,10117354,https://www.wikidata.org/wiki/Q2733426,
20321,10117374,https://www.wikidata.org/wiki/Q2734129,
20322,10117703,https://www.wikidata.org/wiki/Q2745955,
20324,10117958,https://www.wikidata.org/wiki/Q2762407,
20325,10118269,https://www.wikidata.org/wiki/Q2786767,
20327,10118844,https://www.wikidata.org/wiki/Q2822819,
20328,10119608,https://www.wikidata.org/wiki/Q2837070,
20329,10119628,https://www.wikidata.org/wiki/Q2837436,
20330,10119736,https://www.wikidata.org/wiki/Q2840803,
20331,10120235,https://www.wikidata.org/wiki/Q2850143,
20337,10121411,https://www.wikidata.org/wiki/Q2887802,
20338,10121413,https://www.wikidata.org/wiki/Q2887824,
20341,10121417,https://www.wikidata.org/wiki/Q2887871,
20343,10121419,https://www.wikidata.org/wiki/Q2887908,
20344,10121420,https://www.wikidata.org/wiki/Q2887914,
20346,10121422,https://www.wikidata.org/wiki/Q2887940,
20347,10121425,https://www.wikidata.org/wiki/Q2887960,
20348,10121426,https://www.wikidata.org/wiki/Q2887969,
20349,10121427,https://www.wikidata.org/wiki/Q2888014,
20350,10121429,https://www.wikidata.org/wiki/Q2888113,
20351,10121430,https://www.wikidata.org/wiki/Q2888118,
20352,10121431,https://www.wikidata.org/wiki/Q2888123,
20353,10121432,https://www.wikidata.org/wiki/Q2888125,
20354,10121433,https://www.wikidata.org/wiki/Q2888152,
20355,10121434,https://www.wikidata.org/wiki/Q2888189,
20357,10121436,https://www.wikidata.org/wiki/Q2888254,
20358,10121437,https://www.wikidata.org/wiki/Q2888259,
20359,10121438,https://www.wikidata.org/wiki/Q2888299,
20360,10121439,https://www.wikidata.org/wiki/Q2888316,
20361,10121440,https://www.wikidata.org/wiki/Q2888325,
20363,10121443,https://www.wikidata.org/wiki/Q2888359,
20364,10121444,https://www.wikidata.org/wiki/Q2888361,
20365,10121446,https://www.wikidata.org/wiki/Q2888435,
20366,10121448,https://www.wikidata.org/wiki/Q2888438,
20368,10121450,https://www.wikidata.org/wiki/Q2888474,
20369,10121451,https://www.wikidata.org/wiki/Q2888486,
20370,10121458,https://www.wikidata.org/wiki/Q2888543,
20371,10121460,https://www.wikidata.org/wiki/Q2888593,
20372,10121463,https://www.wikidata.org/wiki/Q2888751,
20376,10121470,https://www.wikidata.org/wiki/Q2888993,
20377,10121471,https://www.wikidata.org/wiki/Q2888998,
20378,10121472,https://www.wikidata.org/wiki/Q2889042,
20379,10121475,https://www.wikidata.org/wiki/Q2889092,
20380,10121476,https://www.wikidata.org/wiki/Q2889114,
20381,10121477,https://www.wikidata.org/wiki/Q2889117,
20382,10121479,https://www.wikidata.org/wiki/Q2889125,
20383,10121480,https://www.wikidata.org/wiki/Q2889138,
20384,10121481,https://www.wikidata.org/wiki/Q2889144,
20385,10121482,https://www.wikidata.org/wiki/Q2889191,
20386,10121483,https://www.wikidata.org/wiki/Q2889207,
20387,10121488,https://www.wikidata.org/wiki/Q2889266,
20388,10121489,https://www.wikidata.org/wiki/Q2889268,
20389,10121491,https://www.wikidata.org/wiki/Q2889272,
20391,10121494,https://www.wikidata.org/wiki/Q2889372,
20392,10121495,https://www.wikidata.org/wiki/Q2889396,
20393,10121496,https://www.wikidata.org/wiki/Q2889398,
20469,10124605,https://www.wikidata.org/wiki/Q2984732,
20394,10121498,https://www.wikidata.org/wiki/Q2889419,
