event_id,person_id,role,description
16785,6956047,conflict,
16785,6956067,conflict,
16785,6956110,conflict,
16785,6956120,conflict,
16785,6956121,conflict,
16785,6956123,conflict,
20690,6956132,conflict,
11109,6956132,conflict,
16785,6956313,conflict,
16742,6956744,conflict,
19649,6957142,conflict,
15708,6957221,conflict,
12826,6957221,conflict,
7035,6957229,participant_in,
16785,6957285,conflict,
15708,6957291,conflict,
12826,6957291,conflict,
19649,6957435,conflict,
16785,6957467,conflict,
8141,6957640,conflict,
13981,6957640,conflict,
19589,6957842,conflict,
16742,6957857,conflict,
16742,6958003,conflict,
25512,6958003,conflict,
23202,6958702,conflict,
16785,6993570,conflict,
6295,6994405,conflict,
19604,6994423,conflict,
11007,6994696,participant_in,
11288,6995047,conflict,
8124,6995047,conflict,
8130,6995047,conflict,
22704,6995687,conflict,
22717,6995687,conflict,
17051,6995687,conflict,
19633,6995687,conflict,
11108,6995848,conflict,
19596,6995871,conflict,
25299,6995871,conflict,
22500,6996024,conflict,
11108,6996224,conflict,
19806,6997290,conflict,
8303,6997290,conflict,
19596,6997290,conflict,
16755,6998292,conflict,
16785,6998742,conflict,
11029,6998753,conflict,
16368,6998753,conflict,
16785,6998830,conflict,
15708,6999611,conflict,
23126,6999618,conflict,
7035,6999625,participant_in,
16785,6999658,conflict,
5202,6999658,conflict,
22619,7000095,conflict,
19626,7000095,conflict,
19588,7000989,conflict,
19588,7001214,conflict,
22478,7003228,conflict,
25303,7003228,conflict,
16785,7003228,conflict,
22742,7003307,conflict,
25279,7003328,conflict,
16785,7003510,conflict,
16785,7003512,conflict,
15708,7003551,conflict,
12826,7003551,conflict,
22478,7003615,conflict,
19711,7004471,conflict,
17051,7004520,conflict,
19633,7004520,conflict,
22500,7004880,conflict,
22478,7004880,conflict,
16785,7004990,conflict,
16785,7005483,conflict,
16785,7005516,conflict,
22478,7005533,conflict,
22500,7005535,conflict,
22478,7005551,conflict,
8124,7005741,conflict,
8130,7005741,conflict,
8119,7007134,conflict,
25286,7007134,conflict,
5265,7007136,conflict,
16742,7007136,conflict,
16785,7007690,conflict,
16742,7007783,conflict,
13892,7007992,conflict,
13892,7008003,conflict,
19633,7008084,conflict,
19633,7008086,conflict,
11126,7008145,conflict,
25279,7008145,conflict,
16785,7008727,conflict,
19589,7008781,conflict,
15708,7009711,conflict,
15708,7009713,conflict,
15708,7009714,conflict,
16744,7010744,significant_event,
25279,7011455,conflict,
16785,7011768,conflict,
5688,7011930,conflict,
16742,7012126,conflict,
16785,7012340,conflict,
22500,7013221,conflict,
22478,7013221,conflict,
16785,7013249,conflict,
16785,7013250,conflict,
16785,7013255,conflict,
16785,7013259,conflict,
16785,7013277,conflict,
16785,7013286,conflict,
16785,7013287,conflict,
19665,7013310,conflict,
17032,7013582,conflict,
16785,7013607,conflict,
17051,7013718,conflict,
17478,7014262,conflict,
16785,7017067,conflict,
16785,7018038,conflict,
11288,7018125,conflict,
19597,7020777,conflict,
25288,7020777,conflict,
19629,7020792,conflict,
25286,7020865,conflict,
8124,7021218,conflict,
8130,7021218,conflict,
19665,7021303,conflict,
22512,7021397,conflict,
5456,7021438,participant_in,
22478,7022351,conflict,
25516,7022404,conflict,
13873,7022533,conflict,
16764,7022533,conflict,
11109,7022533,conflict,
16850,7022533,conflict,
19589,7022611,conflict,
11288,7023185,conflict,
8124,7023185,conflict,
8130,7023185,conflict,
19711,7023186,conflict,
22500,7023186,conflict,
9438,7023552,conflict,
13873,7023632,conflict,
25407,7023644,conflict,
19614,7023709,conflict,
16825,7023709,conflict,
13911,7023709,conflict,
25431,7023709,conflict,
8205,7023709,conflict,
19631,7023709,conflict,
8340,7023709,conflict,
25287,7023709,conflict,
25279,7023948,conflict,
18122,7023949,conflict,
25286,7023956,conflict,
19711,7024072,conflict,
16949,7024157,conflict,
10227,7024381,participant_in,
25543,7024853,significant_event,
19665,7025004,conflict,
22500,7025201,conflict,
16785,7025203,conflict,
16785,7025224,conflict,
16785,7025229,conflict,
16785,7025269,conflict,
25319,7025272,conflict,
15561,7025293,conflict,
16785,7025327,conflict,
16785,7025331,conflict,
11029,7025408,conflict,
16785,7025513,conflict,
19604,7025516,conflict,
11337,7025516,conflict,
16785,7025518,conflict,
16785,7025550,conflict,
16785,7025557,conflict,
16785,7025601,conflict,
8124,7026601,conflict,
8130,7026601,conflict,
11108,7026985,conflict,
8124,7028314,conflict,
8130,7028314,conflict,
8124,7028315,conflict,
8130,7028315,conflict,
21679,7028748,conflict,
25286,7028799,conflict,
5303,7028837,conflict,
20031,7028837,conflict,
11059,7029043,conflict,
19604,7029070,conflict,
23001,7029070,conflict,
13722,7029285,conflict,
26941,7029285,conflict,
16785,7030225,conflict,
24323,7030621,conflict,
18605,7032097,participant_in,
22478,7032133,conflict,
19597,7032147,conflict,
11014,7032147,conflict,
11013,7032147,conflict,
11092,7032147,conflict,
25288,7032147,conflict,
25288,7032151,conflict,
11013,7032151,conflict,
11092,7032151,conflict,
19597,7032151,conflict,
16785,7032192,conflict,
16785,7032204,conflict,
25303,7032204,conflict,
25303,7032217,conflict,
16785,7032217,conflict,
16785,7032242,conflict,
7035,7042018,participant_in,
20023,7042201,participant_in,
8124,7042543,conflict,
8130,7042543,conflict,
16785,7042806,conflict,
20023,7043162,participant_in,
8124,7043162,conflict,
20023,7043250,participant_in,
8124,7043250,conflict,
25289,7043600,conflict,
22478,7044224,conflict,
22493,7044292,conflict,
19633,7044303,conflict,
20023,7044382,participant_in,
20023,7044383,participant_in,
17061,7044421,conflict,
21192,7044438,conflict,
19589,7044586,conflict,
11901,7044765,conflict,
11029,7044786,conflict,
16785,7044791,conflict,
16785,7044817,conflict,
16785,7044851,conflict,
16785,7044859,conflict,
16785,7044860,conflict,
16785,7044863,conflict,
22500,7044879,conflict,
22478,7044879,conflict,
22500,7044902,conflict,
22478,7044902,conflict,
14444,7044947,conflict,
16757,7045563,conflict,
7035,7045621,participant_in,
8143,7046037,conflict,
19632,7046089,conflict,
5574,7046089,conflict,
16742,7046094,conflict,
16742,7046105,conflict,
16785,7046105,conflict,
19629,7046160,conflict,
16755,7046200,conflict,
16785,7048796,conflict,
17178,7048951,conflict,
5441,7048997,conflict,
8116,7048997,conflict,
11201,7050954,conflict,
16368,7051408,conflict,
8124,7056010,conflict,
8130,7056010,conflict,
22478,7056909,conflict,
9386,7057924,conflict,
19632,7061149,conflict,
15708,7062140,conflict,
16368,7063118,conflict,
11108,7063387,conflict,
16785,7064834,conflict,
19711,7065806,conflict,
8124,7068070,conflict,
8130,7068070,conflict,
19589,7068954,conflict,
9609,7070167,conflict,
19588,7070590,conflict,
13949,7070870,conflict,
13949,7070872,conflict,
17569,7071066,significant_event,
14153,7071081,conflict,
19589,7071081,conflict,
25279,7071081,conflict,
16741,7071153,conflict,
19589,7071153,conflict,
19596,7072749,conflict,
13852,7073230,conflict,
19711,7074314,conflict,
20023,7074807,participant_in,
25286,7075285,conflict,
25289,7075304,conflict,
16755,7076016,conflict,
19665,7076016,conflict,
5833,7076185,conflict,
15708,7076443,conflict,
12826,7076443,conflict,
26029,7076563,significant_event,
14153,7082147,conflict,
19589,7082147,conflict,
22478,7083268,conflict,
22478,7083275,conflict,
15708,7087562,conflict,
12826,7087562,conflict,
15708,7087563,conflict,
12826,7087563,conflict,
15708,7087564,conflict,
12826,7087564,conflict,
15708,7087565,conflict,
12826,7087565,conflict,
15708,7087566,conflict,
12826,7087566,conflict,
15708,7087567,conflict,
12826,7087567,conflict,
15708,7087568,conflict,
12826,7087568,conflict,
15708,7087569,conflict,
12826,7087569,conflict,
15708,7087570,conflict,
12826,7087570,conflict,
15708,7087571,conflict,
12826,7087571,conflict,
25516,7087575,conflict,
5199,7087691,conflict,
22470,7087988,conflict,
16742,7088800,conflict,
16785,7090458,conflict,
13893,7090458,conflict,
25598,7090745,conflict,
11288,7091001,conflict,
19588,7091148,conflict,
15708,7092497,conflict,
12826,7092497,conflict,
12826,7092506,conflict,
15708,7092506,conflict,
15708,7092524,conflict,
12826,7092524,conflict,
15708,7092530,conflict,
12826,7092530,conflict,
15708,7092531,conflict,
12826,7092531,conflict,
15708,7092533,conflict,
12826,7092533,conflict,
15708,7092534,conflict,
12826,7092534,conflict,
15708,7092538,conflict,
12826,7092538,conflict,
16785,7092549,conflict,
13893,7092549,conflict,
19604,7092570,conflict,
11026,7093619,conflict,
11043,7093801,conflict,
8119,7093801,conflict,
8119,7093856,conflict,
25431,7094049,conflict,
19631,7094049,conflict,
22478,7094069,conflict,
22478,7094116,conflict,
22478,7094326,conflict,
16785,7094326,conflict,
22478,7094415,conflict,
16785,7094415,conflict,
22478,7094416,conflict,
16785,7094416,conflict,
22545,7094416,conflict,
19711,7094737,conflict,
16785,7094850,conflict,
22500,7094880,conflict,
22478,7094880,conflict,
26149,7094885,conflict,
22500,7094907,conflict,
22478,7095029,conflict,
19711,7095075,conflict,
19588,7096446,conflict,
25400,7097558,conflict,
25407,7097632,conflict,
16859,7097632,conflict,
25598,7097632,conflict,
25407,7097634,conflict,
16859,7097634,conflict,
25407,7097640,conflict,
25407,7097641,conflict,
25407,7097647,conflict,
25407,7097655,conflict,
19797,7097680,conflict,
13949,7097766,conflict,
12767,7098216,significant_event,
15708,7098937,conflict,
12826,7098937,conflict,
15708,7099166,conflict,
12826,7099166,conflict,
16785,7099172,conflict,
11013,7099591,conflict,
11092,7099591,conflict,
19597,7099591,conflict,
22742,7099724,conflict,
16742,7099831,conflict,
16785,7099860,conflict,
22478,7102180,conflict,
19606,7102180,conflict,
22478,7102181,conflict,
16785,7103533,conflict,
16742,7103533,conflict,
16785,7103743,conflict,
11108,7104184,conflict,
16796,7105909,significant_event,
17163,7105909,significant_event,
16742,7106192,conflict,
16742,7106240,conflict,
16742,7107222,conflict,
19665,7107369,conflict,
19649,7107647,conflict,
16796,7107809,conflict,
16785,7108488,significant_event,
14321,7108488,conflict,
14152,7108779,conflict,
6564,7109703,conflict,
8170,7109901,conflict,
19665,7109901,conflict,
5497,7110686,conflict,
5497,7110687,conflict,
5497,7110690,conflict,
16742,7111256,conflict,
16755,7111578,conflict,
16013,7112264,conflict,
8736,7112264,conflict,
22500,7112285,conflict,
22500,7112323,conflict,
17200,7112344,conflict,
11029,7112344,conflict,
11196,7112344,conflict,
22500,7112345,conflict,
22478,7112345,conflict,
22478,7112369,conflict,
19596,7112390,conflict,
25402,7113739,conflict,
19711,7113825,conflict,
25655,7115201,conflict,
19813,7115201,conflict,
16750,7115201,conflict,
19596,7115201,conflict,
16768,7115201,conflict,
8574,7115201,conflict,
16785,7115566,conflict,
13893,7115566,conflict,
16771,7115566,conflict,
16742,7115667,conflict,
16785,7115900,significant_event,
5421,7115900,conflict,
11237,7117475,conflict,
8119,7117475,conflict,
25286,7117475,conflict,
16785,7117658,participant_in,
11014,7117780,conflict,
11013,7117780,conflict,
19597,7117780,conflict,
22472,7117780,conflict,
25840,7118011,conflict,
19632,7118020,conflict,
22470,7119352,conflict,
11375,7119535,conflict,
19633,7120570,conflict,
19604,7121808,conflict,
11308,7122582,conflict,
11237,7122582,conflict,
8119,7122582,conflict,
25286,7122582,conflict,
17578,7123248,conflict,
12767,7124428,significant_event,
6680,7124428,significant_event,
13888,7124886,conflict,
25288,7125198,conflict,
23152,7125198,conflict,
19604,7125562,conflict,
13880,7125826,conflict,
19604,7125885,conflict,
15708,7126600,conflict,
12974,7126600,conflict,
16368,7126600,conflict,
16392,7126600,conflict,
7301,7127283,conflict,
11677,7127283,conflict,
5817,7128231,conflict,
16785,7130311,conflict,
15708,7131545,conflict,
12826,7131545,conflict,
15708,7131547,conflict,
12826,7131547,conflict,
15708,7131552,conflict,
12826,7131552,conflict,
25303,7131557,conflict,
16785,7131557,conflict,
15708,7131560,conflict,
12826,7131560,conflict,
15708,7131561,conflict,
12826,7131561,conflict,
15708,7131563,conflict,
12826,7131563,conflict,
15708,7131566,conflict,
12826,7131566,conflict,
15708,7131568,conflict,
12826,7131568,conflict,
15708,7131575,conflict,
12826,7131575,conflict,
15708,7131580,conflict,
12826,7131580,conflict,
15708,7131583,conflict,
12826,7131583,conflict,
15708,7131584,conflict,
12826,7131584,conflict,
15708,7131588,conflict,
12826,7131588,conflict,
12826,7131596,conflict,
15708,7131596,conflict,
11029,7131600,conflict,
19593,7131607,conflict,
11029,7131607,conflict,
20023,7131688,conflict,
16742,7132148,conflict,
19604,7132592,conflict,
11026,7132604,conflict,
22478,7132615,conflict,
19593,7132625,conflict,
22500,7132685,conflict,
17578,7132710,conflict,
22478,7132719,conflict,
16793,7132719,conflict,
22478,7132753,conflict,
22500,7132767,conflict,
22500,7132861,conflict,
19711,7133076,conflict,
22500,7133130,conflict,
19633,7133241,conflict,
15708,7133254,conflict,
12826,7133254,conflict,
15708,7133283,conflict,
12826,7133283,conflict,
27751,7133359,significant_event,
15708,7133408,conflict,
12826,7133408,conflict,
16785,7133465,conflict,
6975,7134573,participant_in,
22030,7134586,conflict,
11108,7134612,conflict,
19797,7134615,conflict,
13873,7134883,conflict,
16785,7134912,conflict,
22478,7134923,conflict,
19629,7135553,conflict,
19665,7135750,conflict,
11246,7139921,participant_in,
11246,7139924,participant_in,
11246,7139925,participant_in,
19711,7140283,conflict,
19588,7155726,conflict,
19589,7156738,conflict,
25289,7157690,conflict,
16785,7158111,conflict,
8124,7159262,conflict,
19649,7159269,conflict,
12826,7159318,conflict,
15708,7159318,conflict,
15708,7159715,conflict,
12826,7159715,conflict,
15708,7159720,conflict,
12826,7159720,conflict,
19589,7160429,conflict,
19797,7162356,conflict,
16741,7162887,conflict,
19588,7163094,conflict,
19588,7163377,conflict,
25289,7163556,conflict,
22514,7163556,conflict,
5207,7163734,participant_in,
19633,7164150,conflict,
16742,7164150,conflict,
25303,7164150,conflict,
16785,7164150,conflict,
19604,7164952,participant_in,
8098,7165408,conflict,
19604,7165421,conflict,
5391,7165595,participant_in,
19588,7165730,conflict,
22500,7165931,conflict,
22478,7165942,conflict,
22500,7165964,conflict,
19593,7165967,conflict,
22478,7166006,conflict,
16785,7166024,conflict,
13893,7166024,conflict,
22504,7166027,conflict,
12146,7166027,conflict,
8114,7166027,conflict,
5202,7166027,conflict,
22562,7166027,conflict,
14873,7166027,conflict,
16785,7166032,conflict,
25303,7166051,conflict,
16785,7166051,conflict,
16785,7166239,conflict,
19588,7166677,conflict,
22478,7166931,conflict,
22500,7166941,conflict,
22478,7166941,conflict,
19588,7168339,conflict,
17043,7168485,conflict,
8119,7168698,conflict,
25286,7168698,conflict,
16742,7168925,conflict,
16741,7169006,conflict,
8119,7170233,conflict,
25286,7170233,conflict,
11237,7171212,conflict,
8119,7171212,conflict,
25286,7171212,conflict,
19589,7171693,conflict,
22493,7172156,conflict,
19649,7174803,conflict,
19649,7178148,conflict,
19649,7178217,conflict,
13861,7180240,conflict,
25331,7181672,conflict,
19649,7181672,conflict,
13903,7181672,conflict,
19649,7185612,conflict,
19665,7192328,conflict,
13949,7196331,conflict,
13630,7198406,conflict,
19649,7200079,conflict,
11475,7203069,conflict,
5278,7203574,conflict,
25287,7203864,conflict,
8340,7207296,conflict,
19649,7211300,conflict,
11388,7211300,conflict,
25881,7211534,conflict,
27251,7224066,conflict,
22742,7224814,conflict,
25331,7225556,conflict,
11272,7227867,conflict,
11066,7228365,conflict,
19613,7228365,conflict,
8153,7228365,conflict,
19649,7229911,conflict,
22619,7232114,conflict,
23929,7233255,conflict,
19649,7235099,conflict,
5688,7236787,conflict,
5201,7238245,conflict,
19649,7241838,conflict,
5278,7245814,conflict,
19665,7247736,conflict,
5688,7247736,conflict,
13945,7252390,conflict,
19649,7255523,conflict,
8121,7256474,participant_in,
16368,7257137,conflict,
19589,7258276,conflict,
7035,7259901,participant_in,
19711,7260985,conflict,
16742,7262591,conflict,
17080,7263489,participant_in,
16785,7264235,conflict,
13307,7264385,conflict,
16755,7265425,conflict,
16757,7269717,conflict,
8115,7270217,conflict,
25279,7270299,conflict,
16751,7270307,conflict,
19633,7270307,conflict,
19596,7271038,conflict,
8124,7271647,conflict,
8130,7271647,conflict,
16785,7271710,conflict,
22500,7272053,conflict,
20119,7272726,conflict,
19593,7274550,conflict,
11029,7274550,conflict,
11029,7274558,conflict,
13873,7274582,conflict,
16764,7274582,conflict,
22478,7274595,conflict,
25303,7274595,conflict,
16785,7274595,conflict,
16785,7274614,conflict,
11085,7274629,conflict,
19604,7274673,conflict,
19593,7274673,conflict,
11029,7274673,conflict,
16785,7274715,conflict,
19589,7274896,conflict,
6689,7274897,conflict,
19589,7274948,conflict,
16785,7276586,conflict,
16785,7277230,conflict,
17051,7278358,conflict,
19633,7278358,conflict,
14290,7279445,conflict,
11026,7279741,conflict,
13954,7280068,participant_in,
15708,7280113,conflict,
12826,7280113,conflict,
12826,7280117,conflict,
15708,7280117,conflict,
15708,7280138,conflict,
12826,7280138,conflict,
15708,7280145,conflict,
12826,7280145,conflict,
15708,7280169,conflict,
12826,7280169,conflict,
15708,7280171,conflict,
12826,7280171,conflict,
15708,7280200,conflict,
12826,7280200,conflict,
15708,7280203,conflict,
12826,7280203,conflict,
15708,7280205,conflict,
12826,7280205,conflict,
15708,7280213,conflict,
12826,7280213,conflict,
12826,7280231,conflict,
15708,7280231,conflict,
12826,7280236,conflict,
15708,7280236,conflict,
15708,7280243,conflict,
12826,7280243,conflict,
25286,7280246,conflict,
15708,7280247,conflict,
12826,7280247,conflict,
12826,7280253,conflict,
15708,7280253,conflict,
15708,7280255,conflict,
12826,7280255,conflict,
19711,7280326,conflict,
19633,7280328,conflict,
19633,7280410,conflict,
22704,7280448,conflict,
19633,7280448,conflict,
19633,7280502,conflict,
22704,7280516,conflict,
6689,7280516,conflict,
19633,7280518,conflict,
6689,7280519,conflict,
22704,7280521,conflict,
19633,7280521,conflict,
19633,7280528,conflict,
19633,7280529,conflict,
16785,7280542,conflict,
18421,7280583,conflict,
19633,7280583,conflict,
19633,7280665,conflict,
19633,7280680,conflict,
19633,7280782,conflict,
16757,7281941,conflict,
15708,7282251,conflict,
12826,7282251,conflict,
15708,7282271,conflict,
12826,7282271,conflict,
15708,7282316,conflict,
12826,7282316,conflict,
15708,7282405,conflict,
12826,7282405,conflict,
16785,7282410,conflict,
15708,7282485,conflict,
12826,7282485,conflict,
15708,7282486,conflict,
12826,7282486,conflict,
15708,7282506,conflict,
12826,7282506,conflict,
19797,7282522,conflict,
15708,7282531,conflict,
12826,7282531,conflict,
19797,7282545,conflict,
19797,7282552,conflict,
19797,7282570,conflict,
15708,7282620,conflict,
12826,7282620,conflict,
15708,7282668,conflict,
12826,7282668,conflict,
12826,7282706,conflict,
15708,7282706,conflict,
15708,7282714,conflict,
12826,7282714,conflict,
15708,7282743,conflict,
12826,7282743,conflict,
25407,7282845,conflict,
25407,7282881,conflict,
16859,7282881,conflict,
16742,7284139,conflict,
22701,7284139,conflict,
5629,7284139,conflict,
8560,7284139,conflict,
16785,7287296,conflict,
5391,7290604,participant_in,
19589,7291280,conflict,
19633,7291315,conflict,
10550,7292910,conflict,
14492,7292910,conflict,
14307,7292910,conflict,
10733,7292910,conflict,
5303,7292912,conflict,
18152,7292912,conflict,
20016,7294666,conflict,
19665,7295334,conflict,
19593,7295449,conflict,
11029,7295449,conflict,
19711,7295481,conflict,
16751,7295889,participant_in,
22478,7295889,participant_in,
19588,7311409,conflict,
19633,7313728,conflict,
8964,7314465,conflict,
24772,7314465,conflict,
8736,7315010,participant_in,
17204,7315010,participant_in,
22478,7316269,conflict,
25303,7316269,conflict,
8124,7316488,conflict,
25763,7316937,conflict,
8205,7317394,conflict,
15708,7319464,conflict,
12826,7319464,conflict,
15708,7319475,conflict,
12826,7319475,conflict,
15708,7319500,conflict,
12826,7319500,conflict,
15708,7319505,conflict,
12826,7319505,conflict,
25286,7319568,conflict,
19589,7319569,conflict,
15708,7322289,conflict,
12826,7322289,conflict,
13852,7322952,conflict,
5294,7323322,conflict,
22478,7326250,conflict,
5234,7331889,conflict,
13630,7332453,conflict,
11287,7337358,conflict,
16742,7340529,conflict,
22742,7358186,conflict,
16742,7364356,conflict,
11013,7372137,conflict,
19597,7372137,conflict,
19711,7376707,conflict,
25279,7377709,conflict,
19886,7390260,significant_event,
16785,7390271,conflict,
19589,7391868,conflict,
25316,7391964,conflict,
8121,7391964,conflict,
19589,7392011,conflict,
19589,7393045,conflict,
16785,7393215,conflict,
19589,7394608,conflict,
19589,7394957,conflict,
25316,7395021,conflict,
8121,7395021,conflict,
19589,7395555,conflict,
19589,7397360,conflict,
19589,7398558,conflict,
19588,7400614,conflict,
19589,7402602,conflict,
19665,7402846,conflict,
8119,7404289,conflict,
25286,7404289,conflict,
16742,7404507,conflict,
19589,7404797,participant_in,
11134,7405158,conflict,
11237,7408537,conflict,
25311,7410010,significant_event,
8124,7413259,conflict,
8130,7413259,conflict,
14055,7413605,conflict,
16785,7414146,conflict,
20056,7416401,significant_event,
19588,7421892,conflict,
11030,7423155,conflict,
8178,7424535,conflict,
11043,7424535,conflict,
22500,7433860,conflict,
19589,7434002,conflict,
22838,7434002,conflict,
19589,7434406,participant_in,
19665,7437470,conflict,
16850,7441634,conflict,
19711,7441634,conflict,
19588,7449347,conflict,
19588,7449489,conflict,
16850,7453837,conflict,
14152,7454272,conflict,
19633,7454602,conflict,
19589,7454993,participant_in,
16850,7455042,conflict,
19589,7455087,participant_in,
16792,7456491,conflict,
19633,7456767,conflict,
19589,7458678,conflict,
17193,7458678,conflict,
19711,7458843,conflict,
16850,7458845,conflict,
17270,7462051,conflict,
8411,7462051,conflict,
25455,7462051,conflict,
19589,7462072,participant_in,
11338,7462265,conflict,
22619,7465626,conflict,
25303,7465674,conflict,
11030,7465674,conflict,
22742,7466394,conflict,
14208,7466635,conflict,
18247,7466635,conflict,
5844,7467159,conflict,
16742,7467529,conflict,
16785,7468145,conflict,
25574,7468232,conflict,
25279,7468232,conflict,
16755,7468238,conflict,
14152,7469426,conflict,
19589,7470723,conflict,
16841,7471207,participant_in,
19711,7471373,conflict,
8255,7472568,conflict,
19604,7472574,conflict,
11029,7472574,conflict,
19809,7472574,conflict,
19633,7472589,conflict,
16785,7472589,conflict,
13851,7472591,conflict,
13890,7472591,conflict,
22478,7472591,conflict,
16785,7472598,conflict,
15473,7473734,significant_event,
16850,7473911,conflict,
15708,7474213,conflict,
12826,7474213,conflict,
15708,7474276,conflict,
12826,7474276,conflict,
15708,7474308,conflict,
12826,7474308,conflict,
15708,7474337,conflict,
12826,7474337,conflict,
13876,7474403,conflict,
12826,7474415,conflict,
15708,7474415,conflict,
7035,7474457,participant_in,
15708,7474495,conflict,
12826,7474495,conflict,
11337,7474625,conflict,
15708,7474628,conflict,
12826,7474628,conflict,
12826,7474632,conflict,
15708,7474632,conflict,
25574,7474638,conflict,
15708,7474675,conflict,
12826,7474675,conflict,
19593,7474806,conflict,
11029,7474806,conflict,
15708,7474863,conflict,
12826,7474863,conflict,
15708,7474866,conflict,
12826,7474866,conflict,
15708,7474873,conflict,
12826,7474873,conflict,
22500,7474879,conflict,
15708,7474891,conflict,
12826,7474891,conflict,
15708,7474896,conflict,
12826,7474896,conflict,
16785,7475262,conflict,
25407,7475399,conflict,
25407,7475436,conflict,
25407,7475439,conflict,
22030,7475461,conflict,
7672,7475461,conflict,
13419,7475461,conflict,
16785,7475463,conflict,
15708,7475818,conflict,
12826,7475818,conflict,
12826,7475827,conflict,
15708,7475827,conflict,
12826,7475830,conflict,
15708,7475830,conflict,
16785,7475870,conflict,
15708,7475893,conflict,
12826,7475893,conflict,
22478,7475922,conflict,
15708,7475962,conflict,
12826,7475962,conflict,
15708,7475988,conflict,
12826,7475988,conflict,
22742,7476041,conflict,
15708,7476156,conflict,
12826,7476156,conflict,
16785,7476254,conflict,
25303,7476531,conflict,
16785,7476531,conflict,
16785,7476541,conflict,
19209,7476701,significant_event,
19589,7476745,conflict,
25303,7476909,conflict,
11030,7476909,conflict,
19604,7476955,conflict,
16785,7476955,conflict,
22704,7476993,conflict,
19633,7476993,conflict,
19633,7477081,conflict,
19633,7477084,conflict,
16785,7477862,conflict,
12826,7477933,conflict,
15708,7477933,conflict,
16850,7480319,conflict,
19711,7480319,conflict,
11029,7480509,conflict,
15708,7480812,conflict,
16785,7480844,conflict,
16785,7480880,conflict,
16785,7480917,conflict,
16797,7480918,conflict,
16797,7480933,conflict,
16971,7480933,conflict,
5421,7482491,conflict,
12826,7484371,conflict,
15708,7484371,conflict,
19633,7485653,conflict,
17051,7485653,conflict,
19711,7485725,participant_in,
16785,7486310,conflict,
16850,7486425,conflict,
25286,7486525,conflict,
16785,7488428,conflict,
16850,7488652,conflict,
15473,7489481,significant_event,
16785,7491009,conflict,
16785,7491021,conflict,
13893,7491021,conflict,
5202,7491021,conflict,
25279,7493183,conflict,
8145,7493183,conflict,
22478,7493497,conflict,
8767,7494108,conflict,
11195,7494358,conflict,
19589,7496350,conflict,
19589,7496362,conflict,
18152,7497436,participant_in,
8736,7497436,participant_in,
16785,7501427,conflict,
22478,7501674,conflict,
19606,7505021,conflict,
13835,7506201,conflict,
11014,7506201,conflict,
11092,7507271,conflict,
19597,7507271,conflict,
19629,7508109,conflict,
16785,7508185,conflict,
16785,7508829,conflict,
15708,7510621,conflict,
12826,7510621,conflict,
8124,7510662,conflict,
8130,7510662,conflict,
16785,7510724,conflict,
8118,7510881,conflict,
8118,7510882,conflict,
8118,7510883,conflict,
8118,7510884,conflict,
8118,7510885,conflict,
8118,7510886,conflict,
8118,7510887,conflict,
8118,7510888,conflict,
8118,7510889,conflict,
8118,7510890,conflict,
16785,7511006,conflict,
8124,7511195,conflict,
8130,7511195,conflict,
24830,7511204,significant_event,
22030,7511364,conflict,
16785,7511416,conflict,
22030,7511627,conflict,
11108,7511627,conflict,
19152,7511627,conflict,
7672,7511627,conflict,
22032,7511627,conflict,
22036,7511627,conflict,
27632,7511627,conflict,
7673,7511627,conflict,
16785,7511676,conflict,
16785,7511722,conflict,
16742,7511745,conflict,
16785,7511845,conflict,
22030,7512002,conflict,
16785,7512348,conflict,
16785,7512396,conflict,
16785,7512830,conflict,
16785,7513149,conflict,
11668,7513224,participant_in,
25286,7514112,conflict,
22478,7516097,conflict,
19633,7516097,conflict,
6689,7516138,conflict,
19633,7516676,conflict,
16785,7516756,conflict,
19711,7521045,participant_in,
16785,7522305,conflict,
19711,7525003,conflict,
16785,7530200,conflict,
13873,7532270,conflict,
16785,7533693,conflict,
8118,7534272,conflict,
8118,7534273,conflict,
16785,7534499,conflict,
7672,7535076,conflict,
22030,7535076,conflict,
19589,7536869,conflict,
25407,7541754,conflict,
7672,7545003,conflict,
22036,7545003,conflict,
7673,7545003,conflict,
22030,7545003,conflict,
27632,7545076,conflict,
7672,7545076,conflict,
7673,7545076,conflict,
22030,7545076,conflict,
22036,7545076,conflict,
22032,7545076,conflict,
22030,7545718,conflict,
22036,7545718,conflict,
19711,7546225,conflict,
22478,7548666,conflict,
22500,7548666,conflict,
16785,7548721,conflict,
19629,7551184,conflict,
16785,7551204,conflict,
16785,7551216,conflict,
16757,7556840,conflict,
8802,7563396,conflict,
16785,7563727,conflict,
22030,7568327,conflict,
16785,7568383,conflict,
16785,7568744,conflict,
16744,7569914,significant_event,
16785,7570107,conflict,
11121,7570262,conflict,
25279,7570262,conflict,
22030,7570325,conflict,
14525,7570647,significant_event,
22030,7571197,conflict,
7672,7571197,conflict,
19152,7571197,conflict,
13835,7571872,conflict,
22030,7572064,conflict,
19152,7572064,conflict,
22036,7572064,conflict,
7672,7572064,conflict,
22030,7572494,conflict,
22036,7572494,conflict,
27632,7572494,conflict,
26289,7572494,conflict,
7673,7572494,conflict,
14128,7572625,conflict,
22036,7572665,conflict,
7672,7572665,conflict,
22030,7572665,conflict,
22030,7572677,conflict,
